Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,40.680000,42.980000,40.680000,42.810001,42.485027,573300
2016-07-25,42.599998,44.860001,42.270000,44.500000,44.162193,617600
2016-08-01,44.580002,46.310001,43.150002,46.200001,45.849289,535900
2016-08-08,46.439999,46.910000,45.910000,46.410000,46.057693,349200
2016-08-15,46.500000,47.330002,45.230000,46.099998,45.750042,279500
2016-08-22,45.919998,47.180000,45.369999,46.139999,45.789749,281800
2016-08-29,46.650002,47.400002,45.439999,46.990002,46.633297,239600
2016-09-05,47.169998,48.029999,43.470001,43.480000,43.149940,405800
2016-09-12,42.630001,47.759998,42.610001,46.980000,46.623367,636200
2016-09-19,47.310001,49.209999,46.400002,47.830002,47.466919,354100
2016-09-26,47.060001,48.959999,46.700001,48.520000,48.151676,265700
2016-10-03,48.169998,48.810001,47.139999,48.049999,47.685246,224800
2016-10-10,48.799999,49.349998,45.520000,47.290001,46.931019,320300
2016-10-17,47.150002,48.299999,46.630001,47.599998,47.238659,275700
2016-10-24,48.310001,49.250000,47.160000,47.290001,46.931019,351600
2016-10-31,47.660000,47.869999,43.349998,43.590000,43.259098,416800
2016-11-07,45.139999,47.730000,42.720001,45.180000,44.837036,1174200
2016-11-14,45.220001,47.540001,42.400002,46.799999,46.444733,813600
2016-11-21,47.070000,48.860001,47.070000,48.599998,48.231064,459200
2016-11-28,48.470001,49.580002,43.720001,44.639999,44.301128,846200
2016-12-05,45.860001,50.410000,44.939999,50.400002,50.017410,919300
2016-12-12,49.799999,52.820000,49.540001,50.959999,50.573154,915100
2016-12-19,51.540001,52.799999,50.900002,51.939999,51.545712,466100
2016-12-26,52.200001,53.360001,49.570000,49.939999,49.560894,484600
2017-01-02,50.750000,53.470001,50.509998,53.160000,52.756454,554600
2017-01-09,53.279999,54.349998,52.099998,54.020000,53.609932,628900
2017-01-16,53.450001,54.849998,53.110001,54.520000,54.106133,371900
2017-01-23,54.599998,57.900002,53.669998,57.619999,57.182594,767200
2017-01-30,56.779999,57.500000,54.639999,57.250000,56.815407,832000
2017-02-06,57.099998,59.680000,56.779999,59.369999,58.919312,599700
2017-02-13,59.770000,62.419998,59.580002,62.389999,61.916389,907000
2017-02-20,63.230000,64.110001,62.310001,64.089996,63.603481,602600
2017-02-27,64.010002,65.940002,62.770000,64.669998,64.179085,754200
2017-03-06,64.010002,66.070000,63.709999,65.650002,65.151642,599300
2017-03-13,65.669998,67.860001,64.730003,67.199997,66.689865,440000
2017-03-20,67.339996,68.410004,64.209999,65.269997,64.774529,810700
2017-03-27,63.709999,67.599998,63.389999,66.949997,66.441772,533500
2017-04-03,67.220001,68.389999,65.330002,66.000000,65.498978,526200
2017-04-10,66.070000,66.500000,63.230000,63.459999,62.978260,450600
2017-04-17,63.840000,66.940002,63.840000,66.250000,65.747086,633300
2017-04-24,68.360001,71.330002,67.959999,70.760002,70.222847,923500
2017-05-01,71.209999,73.160004,71.209999,73.080002,72.525238,588700
2017-05-08,73.300003,75.459999,72.849998,75.459999,74.887169,535700
2017-05-15,75.800003,77.650002,70.309998,73.830002,73.269554,972000
2017-05-22,74.160004,79.000000,74.160004,78.550003,77.953720,487900
2017-05-29,78.099998,81.730003,78.099998,81.669998,81.050049,412700
2017-06-05,81.660004,83.529999,72.480003,76.550003,75.968895,919100
2017-06-12,74.150002,77.650002,71.430000,74.139999,73.577202,1165000
2017-06-19,76.669998,78.970001,75.730003,78.339996,77.745308,630500
2017-06-26,79.180000,80.129997,70.339996,71.889999,71.344261,1053100
2017-07-03,73.160004,73.440002,69.949997,72.730003,72.177902,581000
2017-07-10,72.849998,80.459999,72.500000,80.160004,79.551506,761700
2017-07-17,80.629997,83.410004,79.160004,82.720001,82.092064,638000
2017-07-24,82.669998,85.860001,79.599998,82.519997,81.893570,745200
2017-07-31,83.110001,85.000000,81.059998,83.269997,82.637878,434900
2017-08-07,83.620003,86.290001,79.110001,80.900002,80.285881,654400
2017-08-14,83.309998,86.730003,79.699997,80.500000,79.888924,787600
2017-08-21,80.610001,84.639999,78.860001,82.959999,82.330238,916300
2017-08-28,83.709999,88.800003,81.239998,87.800003,87.133499,834600
2017-09-04,87.019997,87.389999,83.599998,84.250000,83.610443,576800
2017-09-11,86.239998,88.919998,86.230003,88.150002,87.480850,738900
2017-09-18,88.529999,90.099998,86.019997,87.260002,86.597603,578900
2017-09-25,86.209999,89.730003,82.940002,89.580002,88.899986,756600
2017-10-02,90.230003,93.449997,88.779999,93.389999,92.681068,464200
2017-10-09,93.970001,96.379997,92.919998,95.919998,95.191856,504200
2017-10-16,96.669998,99.050003,94.800003,98.489998,97.742348,522900
2017-10-23,99.389999,106.309998,94.519997,105.360001,104.560204,773600
2017-10-30,102.330002,110.540001,102.330002,110.320000,109.482552,886300
2017-11-06,110.309998,113.040001,107.000000,110.239998,109.403145,759600
2017-11-13,108.959999,112.080002,106.000000,109.389999,108.559608,573200
2017-11-20,109.769997,115.320000,109.769997,115.150002,114.275879,371600
2017-11-27,114.930000,116.550003,104.739998,109.709999,108.877167,1254100
2017-12-04,111.650002,111.650002,102.010002,109.940002,109.105423,941000
2017-12-11,109.879997,116.410004,109.879997,116.110001,115.228584,697900
2017-12-18,118.510002,119.449997,114.720001,115.680000,114.801857,692500
2017-12-25,113.199997,115.260002,112.010002,112.169998,111.423286,408700
2018-01-01,113.699997,125.330002,113.000000,125.129997,124.297005,651200
2018-01-08,125.239998,128.210007,122.400002,127.739998,126.889626,779900
2018-01-15,130.100006,133.949997,125.220001,133.139999,132.253662,759900
2018-01-22,132.990005,141.149994,132.169998,141.149994,140.210358,1218700
2018-01-29,140.250000,140.250000,124.760002,124.760002,123.929474,1497500
2018-02-05,120.900002,127.809998,94.870003,107.029999,106.317490,3000300
2018-02-12,110.550003,130.199997,108.199997,125.889999,125.051941,1798400
2018-02-19,124.110001,131.970001,123.349998,131.949997,131.071594,1237200
2018-02-26,133.910004,140.380005,119.339996,128.289993,127.435974,1775600
2018-03-05,126.260002,144.580002,125.699997,144.580002,143.617523,1525100
2018-03-12,145.899994,149.649994,138.509995,140.250000,139.316345,1154800
2018-03-19,136.550003,136.550003,109.660004,109.739998,109.009460,1845900
2018-03-26,116.300003,124.610001,106.339996,114.400002,113.638443,1855800
2018-04-02,112.550003,117.589996,102.690002,107.019997,106.307556,1659800
2018-04-09,109.650002,121.989998,108.839996,118.110001,117.323738,1334600
2018-04-16,120.500000,128.770004,115.489998,116.919998,116.141663,1199300
2018-04-23,118.500000,119.430000,105.680000,115.029999,114.264244,1215000
2018-04-30,115.959999,124.610001,111.730003,124.269997,123.442734,1087500
2018-05-07,125.779999,138.139999,124.290001,136.710007,135.799927,1187600
2018-05-14,138.160004,139.710007,130.429993,130.740005,129.869675,831800
2018-05-21,134.199997,136.809998,129.990005,135.559998,134.657578,781100
2018-05-28,133.440002,143.100006,130.500000,143.100006,142.147369,810800
2018-06-04,144.279999,150.779999,142.919998,146.490005,145.514816,966600
2018-06-11,146.679993,150.960007,145.350006,148.279999,147.292908,721600
2018-06-18,145.029999,148.830002,140.259995,141.970001,141.024918,772400
2018-06-25,138.449997,138.470001,129.000000,133.289993,132.653580,1057000
2018-07-02,129.869995,143.160004,129.410004,142.649994,141.968903,557700
2018-07-09,144.979996,152.399994,142.660004,151.410004,150.687073,786300
2018-07-16,151.960007,154.289993,146.570007,151.070007,150.348694,511000
2018-07-23,151.270004,161.699997,143.429993,146.089996,145.392456,905400
2018-07-30,146.369995,151.399994,137.000000,151.399994,150.677109,871200
2018-08-06,150.889999,158.589996,150.050003,153.160004,152.428711,574500
2018-08-13,153.630005,157.169998,147.330002,153.679993,152.946213,765900
2018-08-20,154.589996,160.550003,150.889999,160.429993,159.663986,662300
2018-08-27,163.000000,171.580002,161.800003,168.990005,168.183136,866400
2018-09-03,167.089996,167.589996,153.500000,155.460007,154.717743,741800
2018-09-10,157.500000,166.000000,154.449997,163.929993,163.147263,708300
2018-09-17,163.039993,167.610001,156.740005,163.309998,162.530243,710500
2018-09-24,160.679993,167.839996,158.809998,167.210007,166.411621,659200
2018-10-01,169.800003,173.500000,151.300003,155.820007,155.185089,1159900
2018-10-08,154.000000,155.050003,122.000000,137.009995,136.451721,2126900
2018-10-15,135.429993,143.029999,129.270004,131.570007,131.033905,1472700
2018-10-22,133.649994,137.179993,114.150002,119.269997,118.783997,2151800
2018-10-29,124.550003,130.050003,106.269997,122.320000,121.821579,2059300
2018-11-05,121.989998,135.009995,116.570000,127.730003,127.209534,1112100
2018-11-12,123.779999,124.519997,108.559998,117.940002,117.459427,1646900
2018-11-19,116.000000,116.470001,93.699997,96.830002,96.435448,1561700
2018-11-26,101.000000,115.000000,99.180000,114.919998,114.451729,1785600
2018-12-03,123.989998,123.989998,96.139999,97.290001,96.893570,2233600
2018-12-10,96.199997,109.000000,94.150002,96.930000,96.535034,1975500
2018-12-17,95.870003,97.809998,73.930000,74.820000,74.515121,3721300
2018-12-24,72.769997,86.779999,68.959999,82.690002,82.353058,2998400
2018-12-31,84.809998,86.519997,72.400002,81.709999,81.377052,2690200
2019-01-07,81.900002,90.599998,81.139999,89.949997,89.583473,1860200
2019-01-14,87.419998,98.099998,86.470001,97.510002,97.112671,1448500
2019-01-21,95.400002,100.639999,90.309998,99.989998,99.582565,1508600
2019-01-28,95.320000,104.330002,92.339996,102.790001,102.371162,1477300
2019-02-04,103.000000,112.250000,103.000000,108.559998,108.117645,1575100
2019-02-11,109.639999,116.699997,107.730003,116.230003,115.756393,1299300
2019-02-18,115.349998,121.550003,114.820000,121.300003,120.805733,1054400
2019-02-25,124.370003,125.699997,119.739998,124.800003,124.291473,1175000
2019-03-04,126.620003,127.339996,111.739998,116.769997,116.294182,1302100
2019-03-11,118.269997,136.089996,118.269997,134.350006,133.802551,1326100
2019-03-18,135.080002,146.309998,132.889999,134.990005,134.439957,1927300
2019-03-25,134.000000,139.289993,129.750000,138.630005,138.506119,1255100
2019-04-01,142.570007,151.500000,140.500000,149.380005,149.246506,1225200
2019-04-08,148.350006,154.389999,146.380005,154.389999,154.251999,902800
2019-04-15,154.710007,160.500000,151.839996,160.380005,160.236664,907000
2019-04-22,158.169998,170.750000,157.630005,164.740005,164.592773,1172500
2019-04-29,165.000000,171.899994,159.220001,166.360001,166.211319,1380200
2019-05-06,154.000000,163.119995,138.949997,149.520004,149.386368,2368900
2019-05-13,136.839996,150.520004,131.419998,143.949997,143.821350,2234500
2019-05-20,136.740005,142.500000,128.669998,131.839996,131.722153,1482800
2019-05-27,132.740005,135.449997,123.790001,123.989998,123.879181,1203100
2019-06-03,124.419998,149.000000,114.879997,146.449997,146.319107,1988500
2019-06-10,149.610001,156.029999,143.800003,145.580002,145.449890,1529200
2019-06-17,146.179993,164.169998,145.110001,160.059998,159.916946,1422800
2019-06-24,161.020004,162.460007,151.429993,158.580002,158.438278,1173300
2019-07-01,168.860001,170.360001,163.500000,169.759995,169.608261,927100
2019-07-08,165.639999,177.160004,162.410004,177.039993,176.881760,1151200
2019-07-15,178.190002,180.910004,170.160004,173.220001,173.065186,1114000
2019-07-22,175.169998,187.100006,175.169998,185.850006,185.683899,1129600
2019-07-29,185.699997,186.360001,157.740005,161.880005,161.735321,2120100
2019-08-05,148.940002,163.000000,138.309998,157.160004,157.019531,2606600
2019-08-12,154.160004,164.000000,142.880005,154.729996,154.591705,2121700
2019-08-19,162.119995,167.250000,145.559998,147.710007,147.577988,1597800
2019-08-26,153.020004,164.770004,147.050003,160.759995,160.616302,1575100
2019-09-02,156.929993,175.169998,153.320007,172.589996,172.435745,1231700
2019-09-09,174.970001,178.000000,160.389999,170.179993,170.027908,1415500
2019-09-16,166.000000,176.399994,163.800003,166.000000,165.851639,998100
2019-09-23,165.429993,172.399994,157.250000,161.800003,161.655380,1384900
2019-09-30,163.610001,172.490005,147.229996,166.440002,166.361801,1820500
2019-10-07,164.889999,176.529999,155.470001,172.029999,171.949173,1776100
2019-10-14,171.539993,178.649994,164.500000,167.610001,167.531250,1174100
2019-10-21,170.830002,180.520004,163.490005,179.820007,179.735535,1206800
2019-10-28,184.270004,190.990005,179.710007,190.990005,190.900284,1378100
2019-11-04,195.619995,200.899994,190.199997,200.809998,200.715652,1130500
2019-11-11,197.250000,208.619995,196.800003,208.600006,208.501999,851200
2019-11-18,208.949997,213.529999,201.240005,204.029999,203.934143,1056300
2019-11-25,206.699997,216.580002,206.570007,214.300003,214.199326,633200
2019-12-02,215.009995,215.380005,193.229996,211.369995,211.270691,1234700
2019-12-09,210.350006,225.130005,206.990005,223.850006,223.744843,1208400
2019-12-16,228.929993,237.610001,227.119995,236.259995,236.149002,947900
2019-12-23,239.199997,247.160004,237.139999,244.330002,244.215210,670000
2019-12-30,243.820007,255.229996,234.210007,247.130005,247.130005,1203900
2020-01-06,239.919998,269.000000,238.070007,263.000000,263.000000,1339900
2020-01-13,266.250000,286.399994,265.940002,286.239990,286.239990,1502200
2020-01-17,284.130005,286.399994,279.670013,286.239990,286.239990,421641
